**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	2	1	0	0.75	56	0	0	0	0	0	0	0	0	0	0	-1	51	0.75
18	2	2	1	2	0	0.166667	60	1	0	0	0	0	0	0	1	0	0	-1	65	0.166667
18	2	2	1	2	0	0.166667	72	1	0	0	0	0	0	0	1	0	0	-1	65	0.166667
19	2	2	1	2	0.166667	0.166667	65	1	0	0	0	0	0	0	0	0	60	0	63	0.333333
19	2	2	1	2	0.166667	0.166667	70	1	0	0	0	0	0	0	0	0	60	0	63	0.333333
20	2	2	1	2	0.333333	0.166667	63	0	0	0	0	0	0	0	0	0	65	0.166667	63	0.5
21	2	2	1	2	0.5	0.166667	63	0	0	0	0	0	0	0	0	0	63	0.333333	65	0.666667
22	2	2	1	2	0.666667	0.166667	65	1	0	0	0	0	0	0	0	0	63	0.5	68	0.833333
22	2	2	1	2	0.666667	0.166667	70	1	0	0	0	0	0	0	0	0	63	0.5	68	0.833333
23	1	1	2	1	0.75	0.25	51	0	0	0	0	0	0	0	0	0	56	0	56	1
24	2	2	1	2	0.833333	0.166667	68	1	0	0	0	0	0	0	0	1	65	0.666667	70	1
24	2	2	1	2	0.833333	0.166667	72	1	0	0	0	0	0	0	0	1	65	0.666667	70	1
25	1	1	2	1	1	0.75	56	0	0	0	0	0	0	0	0	0	51	0.75	51	1.75
25	2	2	1	2	1	0.5	70	1	0	1	0	0	0	0	0	0	68	0.833333	60	1.5
25	2	2	1	2	1	0.5	75	1	0	0	0	0	0	0	0	0	68	0.833333	60	1.5
27	2	2	1	2	1.5	0.166667	60	1	0	0	0	0	0	0	1	0	70	1	65	1.66667
27	2	2	1	2	1.5	0.166667	72	1	0	0	0	0	0	0	1	0	70	1	65	1.66667
28	2	2	1	2	1.66667	0.166667	65	1	0	0	0	0	0	0	0	0	60	1.5	63	1.83333
28	2	2	1	2	1.66667	0.166667	70	1	0	0	0	0	0	0	0	0	60	1.5	63	1.83333
29	1	1	2	1	1.75	0.25	51	0	0	0	0	0	0	0	0	0	56	1	56	2
30	2	2	1	2	1.83333	0.166667	63	0	0	0	0	0	0	0	0	0	65	1.66667	63	2
31	1	1	2	1	2	0.75	56	0	0	0	0	0	0	0	0	0	51	1.75	51	2.75
31	2	2	1	2	2	0.166667	63	0	0	0	0	0	0	0	0	0	63	1.83333	65	2.16667
32	2	2	1	2	2.16667	0.166667	65	1	0	0	0	0	0	0	0	0	63	2	68	2.33333
32	2	2	1	2	2.16667	0.166667	70	1	0	0	0	0	0	0	0	0	63	2	68	2.33333
33	2	2	1	2	2.33333	0.166667	68	1	0	0	0	0	0	0	0	1	65	2.16667	70	2.5
33	2	2	1	2	2.33333	0.166667	72	1	0	0	0	0	0	0	0	1	65	2.16667	70	2.5
34	2	2	1	2	2.5	0.5	70	1	0	1	0	0	0	0	0	0	68	2.33333	60	3
34	2	2	1	2	2.5	0.5	75	1	0	0	0	0	0	0	0	0	68	2.33333	60	3
35	1	1	2	1	2.75	0.25	51	0	0	0	0	0	0	0	0	0	56	2	56	3
37	1	1	2	1	3	0.75	56	0	0	0	0	0	0	0	0	0	51	2.75	51	3.75
37	2	2	1	2	3	0.166667	60	1	0	0	0	0	0	0	1	0	70	2.5	65	3.16667
37	2	2	1	2	3	0.166667	72	1	0	0	0	0	0	0	1	0	70	2.5	65	3.16667
38	2	2	1	2	3.16667	0.166667	65	1	0	0	0	0	0	0	0	0	60	3	63	3.33333
38	2	2	1	2	3.16667	0.166667	70	1	0	0	0	0	0	0	0	0	60	3	63	3.33333
39	2	2	1	2	3.33333	0.166667	63	0	0	0	0	0	0	0	0	0	65	3.16667	63	3.5
40	2	2	1	2	3.5	0.166667	63	0	0	0	0	0	0	0	0	0	63	3.33333	65	3.66667
41	2	2	1	2	3.66667	0.166667	65	1	0	0	0	0	0	0	0	0	63	3.5	68	3.83333
41	2	2	1	2	3.66667	0.166667	70	1	0	0	0	0	0	0	0	0	63	3.5	68	3.83333
42	1	1	2	1	3.75	0.25	51	0	0	0	0	0	0	0	0	0	56	3	56	4
43	2	2	1	2	3.83333	0.166667	68	1	0	0	0	0	0	0	0	1	65	3.66667	70	4
43	2	2	1	2	3.83333	0.166667	72	1	0	0	0	0	0	0	0	1	65	3.66667	70	4
44	1	1	2	1	4	0.75	56	0	0	0	0	0	0	0	0	0	51	3.75	51	4.75
44	2	2	1	2	4	0.5	70	1	0	1	0	0	0	0	0	0	68	3.83333	60	4.5
44	2	2	1	2	4	0.5	75	1	0	0	0	0	0	0	0	0	68	3.83333	60	4.5
46	2	2	1	2	4.5	0.166667	60	1	0	0	0	0	0	0	1	0	70	4	65	4.66667
46	2	2	1	2	4.5	0.166667	72	1	0	0	0	0	0	0	1	0	70	4	65	4.66667
47	2	2	1	2	4.66667	0.166667	65	1	0	0	0	0	0	0	0	0	60	4.5	63	4.83333
47	2	2	1	2	4.66667	0.166667	70	1	0	0	0	0	0	0	0	0	60	4.5	63	4.83333
48	1	1	2	1	4.75	0.25	51	0	0	0	0	0	0	0	0	0	56	4	56	5
49	2	2	1	2	4.83333	0.166667	63	0	0	0	0	0	0	0	0	0	65	4.66667	63	5
50	1	1	2	1	5	0.75	56	0	0	0	0	0	0	0	0	0	51	4.75	51	5.75
50	2	2	1	2	5	0.166667	63	0	0	0	0	0	0	0	0	0	63	4.83333	65	5.16667
51	2	2	1	2	5.16667	0.166667	65	1	0	0	0	0	0	0	0	0	63	5	67	5.33333
51	2	2	1	2	5.16667	0.166667	70	1	0	0	0	0	0	0	0	0	63	5	67	5.33333
52	2	2	1	2	5.33333	0.166667	67	1	0	0	0	0	0	0	0	1	65	5.16667	68	5.5
52	2	2	1	2	5.33333	0.166667	70	1	0	0	0	0	0	0	0	1	65	5.16667	68	5.5
53	2	2	1	2	5.5	0.5	68	0	0	1	0	0	0	0	0	0	67	5.33333	0	0
54	1	1	2	1	5.75	0.25	51	0	0	0	0	0	0	0	0	0	56	5	0	0
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
