**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	3	1	0	0.5	49	0	0	0	0	0	0	0	0	0	0	-1	51	0.5
18	2	2	2	2	0	1	61	1	0	0	0	0	0	0	0	0	0	-1	61	2
18	2	2	2	2	0	1	64	1	0	0	0	0	0	0	0	0	0	-1	61	2
18	2	2	2	2	0	1	66	1	0	0	0	0	0	0	0	0	0	-1	61	2
18	2	2	2	2	0	1	70	1	0	0	0	0	0	0	0	0	0	-1	61	2
18	3	3	1	3	0	1	76	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	3	3	1	3	0	1	81	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	3	3	1	3	0	1	87	1	0	0	0	0	0	0	0	0	0	-1	72	1
19	1	1	3	1	0.5	0.75	51	0	0	0	0	0	0	0	0	0	49	0	53	1.25
20	3	3	1	3	1	0.25	72	1	0	0	0	0	0	0	0	0	76	0	73	1.25
20	3	3	1	3	1	0.25	76	1	0	0	0	0	0	0	0	0	76	0	73	1.25
20	3	3	1	3	1	0.25	81	1	0	0	0	0	0	0	0	0	76	0	73	1.25
21	1	1	3	1	1.25	0.5	53	0	0	0	0	0	0	0	0	0	51	0.5	55	1.75
21	3	3	1	3	1.25	0.25	73	1	0	0	0	0	0	0	0	0	72	1	75	1.5
21	3	3	1	3	1.25	0.25	78	1	0	0	0	0	0	0	0	0	72	1	75	1.5
21	3	3	1	3	1.25	0.25	82	1	0	0	0	0	0	0	0	0	72	1	75	1.5
22	3	3	1	3	1.5	0.25	75	1	0	0	0	0	0	0	0	0	73	1.25	76	1.75
22	3	3	1	3	1.5	0.25	79	1	0	0	0	0	0	0	0	0	73	1.25	76	1.75
22	3	3	1	3	1.5	0.25	84	1	0	0	0	0	0	0	0	0	73	1.25	76	1.75
23	1	1	3	1	1.75	1	55	0	0	0	0	0	0	0	0	0	53	1.25	57	2.75
23	3	3	1	3	1.75	0.5	76	1	0	0	0	0	0	0	0	0	75	1.5	70	2.25
23	3	3	1	3	1.75	0.5	81	1	0	0	0	0	0	0	0	0	75	1.5	70	2.25
23	3	3	1	3	1.75	0.5	85	1	0	0	0	0	0	0	0	0	75	1.5	70	2.25
24	2	2	2	2	2	2	61	1	0	0	0	0	0	0	0	0	61	0	65	4
24	2	2	2	2	2	2	64	1	0	0	0	0	0	0	0	0	61	0	65	4
24	2	2	2	2	2	2	66	1	0	0	0	0	0	0	0	0	61	0	65	4
24	2	2	2	2	2	2	70	1	0	0	0	0	0	0	0	0	61	0	65	4
25	3	3	1	3	2.25	0.75	70	1	0	0	0	0	0	0	0	0	76	1.75	73	3
25	3	3	1	3	2.25	0.75	75	1	0	0	0	0	0	0	0	0	76	1.75	73	3
25	3	3	1	3	2.25	0.75	79	1	0	0	0	0	0	0	0	0	76	1.75	73	3
26	1	1	3	1	2.75	1.5	57	0	0	0	0	0	0	0	0	0	55	1.75	51	4.25
27	3	3	1	3	3	0.5	73	1	0	0	0	0	0	0	0	0	70	2.25	75	3.5
27	3	3	1	3	3	0.5	78	1	0	0	0	0	0	0	0	0	70	2.25	75	3.5
27	3	3	1	3	3	0.5	82	1	0	0	0	0	0	0	0	0	70	2.25	75	3.5
28	3	3	1	3	3.5	2	75	1	0	0	0	0	0	0	0	0	73	3	76	5.5
28	3	3	1	3	3.5	2	79	1	0	0	0	0	0	0	0	0	73	3	76	5.5
28	3	3	1	3	3.5	2	84	1	0	0	0	0	0	0	0	0	73	3	76	5.5
29	2	2	2	2	4	0.5	65	1	0	0	0	0	0	0	0	0	61	2	64	4.5
29	2	2	2	2	4	0.5	67	1	0	0	0	0	0	0	0	0	61	2	64	4.5
29	2	2	2	2	4	0.5	70	1	0	0	0	0	0	0	0	0	61	2	64	4.5
29	2	2	2	2	4	0.5	74	1	0	0	0	0	0	0	0	0	61	2	64	4.5
30	1	1	3	1	4.25	1	51	0	0	0	0	0	0	0	0	0	57	2.75	47	5.25
31	2	2	2	2	4.5	0.75	64	1	0	0	0	0	0	0	0	0	65	4	61	5.25
31	2	2	2	2	4.5	0.75	66	1	0	0	0	0	0	0	0	0	65	4	61	5.25
31	2	2	2	2	4.5	0.75	69	1	0	0	0	0	0	0	0	0	65	4	61	5.25
31	2	2	2	2	4.5	0.75	73	1	0	0	0	0	0	0	0	0	65	4	61	5.25
32	1	1	3	1	5.25	1	47	0	0	0	0	0	0	0	0	0	51	4.25	53	6.25
32	2	2	2	2	5.25	0.5	61	1	0	0	0	0	0	0	0	0	64	4.5	65	5.75
32	2	2	2	2	5.25	0.5	64	1	0	0	0	0	0	0	0	0	64	4.5	65	5.75
32	2	2	2	2	5.25	0.5	66	1	0	0	0	0	0	0	0	0	64	4.5	65	5.75
32	2	2	2	2	5.25	0.5	70	1	0	0	0	0	0	0	0	0	64	4.5	65	5.75
34	3	3	1	3	5.5	1	76	1	0	0	0	0	0	0	0	0	75	3.5	72	6.5
34	3	3	1	3	5.5	1	81	1	0	0	0	0	0	0	0	0	75	3.5	72	6.5
34	3	3	1	3	5.5	1	87	1	0	0	0	0	0	0	0	0	75	3.5	72	6.5
35	2	2	2	2	5.75	0.25	65	1	0	0	0	0	0	0	0	0	61	5.25	65	6
35	2	2	2	2	5.75	0.25	68	1	0	0	0	0	0	0	0	0	61	5.25	65	6
35	2	2	2	2	5.75	0.25	70	1	0	0	0	0	0	0	0	0	61	5.25	65	6
35	2	2	2	2	5.75	0.25	74	1	0	0	0	0	0	0	0	0	61	5.25	65	6
36	2	2	2	2	6	0.25	65	1	0	0	0	0	0	0	0	0	65	5.75	62	6.25
36	2	2	2	2	6	0.25	65	1	0	0	0	0	0	0	0	0	65	5.75	62	6.25
36	2	2	2	2	6	0.25	69	1	0	0	0	0	0	0	0	0	65	5.75	62	6.25
36	2	2	2	2	6	0.25	73	1	0	0	0	0	0	0	0	0	65	5.75	62	6.25
37	1	1	3	1	6.25	1.5	53	0	0	0	0	0	0	0	0	0	47	5.25	47	7.75
37	2	2	2	2	6.25	0.25	62	1	0	0	0	0	0	0	0	0	65	6	61	6.5
37	2	2	2	2	6.25	0.25	65	1	0	0	0	0	0	0	0	0	65	6	61	6.5
37	2	2	2	2	6.25	0.25	68	1	0	0	0	0	0	0	0	0	65	6	61	6.5
37	2	2	2	2	6.25	0.25	72	1	0	0	0	0	0	0	0	0	65	6	61	6.5
38	2	2	2	2	6.5	1	61	1	0	0	0	0	0	0	0	0	62	6.25	61	8.5
38	2	2	2	2	6.5	1	64	1	0	0	0	0	0	0	0	0	62	6.25	61	8.5
38	2	2	2	2	6.5	1	66	1	0	0	0	0	0	0	0	0	62	6.25	61	8.5
38	2	2	2	2	6.5	1	70	1	0	0	0	0	0	0	0	0	62	6.25	61	8.5
38	3	3	1	3	6.5	0.25	72	1	0	0	0	0	0	0	0	0	76	5.5	73	6.75
38	3	3	1	3	6.5	0.25	76	1	0	0	0	0	0	0	0	0	76	5.5	73	6.75
38	3	3	1	3	6.5	0.25	81	1	0	0	0	0	0	0	0	0	76	5.5	73	6.75
39	3	3	1	3	6.75	0.25	73	1	0	0	0	0	0	0	0	0	72	6.5	75	7
39	3	3	1	3	6.75	0.25	78	1	0	0	0	0	0	0	0	0	72	6.5	75	7
39	3	3	1	3	6.75	0.25	82	1	0	0	0	0	0	0	0	0	72	6.5	75	7
40	3	3	1	3	7	0.25	75	1	0	0	0	0	0	0	0	0	73	6.75	76	7.25
40	3	3	1	3	7	0.25	79	1	0	0	0	0	0	0	0	0	73	6.75	76	7.25
40	3	3	1	3	7	0.25	84	1	0	0	0	0	0	0	0	0	73	6.75	76	7.25
41	3	3	1	3	7.25	0.5	76	1	0	0	0	0	0	0	0	0	75	7	70	7.75
41	3	3	1	3	7.25	0.5	81	1	0	0	0	0	0	0	0	0	75	7	70	7.75
41	3	3	1	3	7.25	0.5	85	1	0	0	0	0	0	0	0	0	75	7	70	7.75
43	1	1	3	1	7.75	1	47	0	0	0	0	0	0	0	0	0	53	6.25	49	8.75
43	3	3	1	3	7.75	0.75	70	1	0	0	0	0	0	0	0	0	76	7.25	73	8.5
43	3	3	1	3	7.75	0.75	75	1	0	0	0	0	0	0	0	0	76	7.25	73	8.5
43	3	3	1	3	7.75	0.75	79	1	0	0	0	0	0	0	0	0	76	7.25	73	8.5
44	2	2	2	2	8.5	2	61	1	0	0	0	0	0	0	0	0	61	6.5	65	10.5
44	2	2	2	2	8.5	2	64	1	0	0	0	0	0	0	0	0	61	6.5	65	10.5
44	2	2	2	2	8.5	2	66	1	0	0	0	0	0	0	0	0	61	6.5	65	10.5
44	2	2	2	2	8.5	2	70	1	0	0	0	0	0	0	0	0	61	6.5	65	10.5
44	3	3	1	3	8.5	0.5	73	1	0	0	0	0	0	0	0	0	70	7.75	75	9
44	3	3	1	3	8.5	0.5	78	1	0	0	0	0	0	0	0	0	70	7.75	75	9
44	3	3	1	3	8.5	0.5	82	1	0	0	0	0	0	0	0	0	70	7.75	75	9
45	1	1	3	1	8.75	0.5	49	0	0	0	0	0	0	0	0	0	47	7.75	51	9.25
46	3	3	1	3	9	2	75	1	0	0	0	0	0	0	0	0	73	8.5	0	0
46	3	3	1	3	9	2	79	1	0	0	0	0	0	0	0	0	73	8.5	0	0
46	3	3	1	3	9	2	84	1	0	0	0	0	0	0	0	0	73	8.5	0	0
47	1	1	3	1	9.25	0.75	51	0	0	0	0	0	0	0	0	0	49	8.75	53	10
48	1	1	3	1	10	0.5	53	0	0	0	0	0	0	0	0	0	51	9.25	55	10.5
49	1	1	3	1	10.5	0.5	55	0	0	0	0	0	0	0	0	0	53	10	0	0
49	2	2	2	2	10.5	0.5	65	1	0	0	0	0	0	0	0	0	61	8.5	0	0
49	2	2	2	2	10.5	0.5	68	1	0	0	0	0	0	0	0	0	61	8.5	0	0
49	2	2	2	2	10.5	0.5	70	1	0	0	0	0	0	0	0	0	61	8.5	0	0
49	2	2	2	2	10.5	0.5	74	1	0	0	0	0	0	0	0	0	61	8.5	0	0
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
