**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	4	1	0	7.5	55	1	0	0	0	0	0	0	0	0	0	-1	50	10.5
18	1	1	4	1	0	7.5	62	1	0	0	0	0	0	0	0	0	0	-1	50	10.5
18	7	7	1	7	0	4	67	0	0	0	0	0	0	0	0	0	0	-1	60	25
19	3	3	3	3	0.5	0.5	67	0	0	0	0	0	1	0	0	0	0	-1	69	1
19	5	5	2	5	0.5	0.5	79	0	0	0	0	0	1	0	0	0	0	-1	77	1
20	3	3	3	3	1	0.5	69	0	0	0	0	0	1	0	0	0	67	0.5	70	1.5
20	5	5	2	5	1	0.5	77	0	0	0	0	0	1	0	0	0	79	0.5	75	1.5
21	3	3	3	3	1.5	0.5	70	0	0	0	0	0	1	0	0	0	69	1	72	2
21	5	5	2	5	1.5	0.5	75	0	0	0	0	0	1	0	0	0	77	1	74	2
22	3	3	3	3	2	0.5	72	0	0	0	0	0	1	0	0	0	70	1.5	70	2.5
22	5	5	2	5	2	0.5	74	0	0	0	0	0	1	0	0	0	75	1.5	75	2.5
23	3	3	3	3	2.5	0.5	70	0	0	0	0	0	1	0	0	0	72	2	69	3
23	5	5	2	5	2.5	0.5	75	0	0	0	0	0	1	0	0	0	74	2	77	3
24	3	3	3	3	3	0.5	69	0	0	0	0	0	1	0	0	0	70	2.5	67	3.5
24	5	5	2	5	3	0.5	77	0	0	0	0	0	1	0	0	0	75	2.5	79	3.5
25	3	3	3	3	3.5	0.5	67	0	0	0	0	0	1	0	0	0	69	3	69	4
25	5	5	2	5	3.5	0.5	79	0	0	0	0	0	1	0	0	0	77	3	77	4
27	3	3	3	3	4	0.5	69	0	0	0	0	0	1	0	0	0	67	3.5	72	4.5
27	5	5	2	5	4	0.5	77	0	0	0	0	0	1	0	0	0	79	3.5	74	4.5
28	3	3	3	3	4.5	0.5	72	0	0	0	0	0	1	0	0	0	69	4	72	5
28	5	5	2	5	4.5	0.5	74	0	0	0	0	0	1	0	0	0	77	4	74	5
29	3	3	3	3	5	1.5	72	0	0	0	0	0	0	0	0	0	72	4.5	68	7
29	5	5	2	5	5	1.5	74	0	0	0	0	0	0	0	0	0	74	4.5	77	7
32	3	3	3	3	7	0.5	68	0	0	0	0	0	0	0	1	0	72	5	72	7.5
32	5	5	2	5	7	0.5	77	0	0	0	0	0	0	0	1	0	74	5	74	7.5
33	3	3	3	3	7.5	0.5	72	0	0	0	0	0	0	0	0	1	68	7	72	8
33	5	5	2	5	7.5	0.5	74	0	0	0	0	0	0	0	0	1	77	7	74	8
35	3	3	3	3	8	2.5	72	0	0	0	0	0	0	0	0	0	72	7.5	62	18.5
35	5	5	2	5	8	2.5	74	0	0	0	0	0	0	0	0	0	74	7.5	74	16.5
37	1	1	4	1	10.5	0.5	50	0	0	0	0	0	0	0	1	0	55	0	48	11
38	1	1	4	1	11	0.5	48	0	0	0	0	0	0	0	0	1	50	10.5	48	11.5
39	1	1	4	1	11.5	0.5	48	0	0	0	0	0	1	0	0	0	48	11	43	12
41	1	1	4	1	12	1.5	43	0	0	0	0	0	0	0	0	0	48	11.5	46	13.5
42	1	1	4	1	13.5	0.5	46	0	0	0	0	0	0	0	1	0	43	12	44	14
