**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	2	2	1	2	0	0.25	67	0	0	0	0	0	0	0	1	0	0	-1	65	0.25
19	2	2	1	2	0.25	0.25	65	0	0	0	0	0	0	0	0	0	67	0	62	0.5
20	2	2	1	2	0.5	0.5	62	0	0	0	0	0	0	0	0	0	65	0.25	57	1
21	2	2	1	2	1	0.5	57	0	0	0	0	0	0	0	0	1	62	0.5	67	1.5
22	2	2	1	2	1.5	0.75	67	0	0	0	0	0	0	0	1	0	57	1	65	2.25
23	1	1	2	1	2	0.125	69	0	1	0	0	0	0	0	1	0	0	-1	72	2.125
24	1	1	2	1	2.125	0.375	72	0	0	0	0	0	0	0	0	0	69	2	71	2.5
25	2	2	1	2	2.25	0.25	65	0	0	0	0	0	0	0	0	0	67	1.5	62	2.5
26	1	1	2	1	2.5	1	71	0	0	0	0	0	0	0	0	0	72	2.125	71	3.5
26	2	2	1	2	2.5	0.25	62	0	0	0	0	0	0	0	0	0	65	2.25	57	2.75
27	2	2	1	2	2.75	0.25	57	0	0	0	0	0	0	0	0	1	62	2.5	62	3
29	2	2	1	2	3	0.5	62	0	0	0	0	0	0	0	1	0	57	2.75	57	3.5
30	1	1	2	1	3.5	0.5	71	0	0	0	0	0	0	0	0	1	71	2.5	74	4
30	2	2	1	2	3.5	1	57	0	0	0	0	0	0	0	0	1	62	3	62	4.5
31	1	1	2	1	4	0.5	74	0	0	0	0	0	0	0	1	0	71	3.5	67	4.5
32	1	1	2	1	4.5	0.5	67	0	0	0	0	0	0	0	0	0	74	4	67	5
32	2	2	1	2	4.5	0.5	62	0	0	0	0	0	0	0	1	0	57	3.5	57	5
33	1	1	2	1	5	0.5	67	0	0	0	0	0	0	0	0	0	67	4.5	69	5.5
33	2	2	1	2	5	0.5	57	0	0	0	0	0	0	0	0	1	62	4.5	67	5.5
34	1	1	2	1	5.5	0.125	69	0	1	0	0	0	0	0	0	0	67	5	72	5.625
34	2	2	1	2	5.5	0.75	67	0	1	0	0	0	0	0	1	0	57	5	65	6.25
35	1	1	2	1	5.625	0.375	72	0	0	0	0	0	0	0	0	0	69	5.5	71	6
37	1	1	2	1	6	2	71	0	0	0	0	0	0	0	0	0	72	5.625	71	8
38	2	2	1	2	6.25	0.25	65	0	0	0	0	0	0	0	0	0	67	5.5	62	6.5
39	2	2	1	2	6.5	0.25	62	0	0	0	0	0	0	0	0	0	65	6.25	57	6.75
40	2	2	1	2	6.75	0.5	57	0	0	0	0	0	0	0	0	1	62	6.5	67	7.25
41	2	2	1	2	7.25	0.5	67	0	0	0	0	0	0	0	1	0	57	6.75	65	7.75
43	2	2	1	2	7.75	0.75	65	0	0	0	0	0	0	0	0	1	67	7.25	62	8.5
