**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	6	1	0	0.5	41	0	0	0	0	0	1	0	0	0	0	-1	40	0.5
18	2	2	5	2	0	1	62	1	0	0	0	0	0	0	0	0	0	-1	62	1
18	2	2	5	2	0	1	66	1	0	0	0	0	0	0	0	0	0	-1	62	1
18	2	2	5	2	0	1	69	1	0	0	0	0	0	0	0	0	0	-1	62	1
18	4	4	4	4	0	1	57	0	0	0	0	0	0	0	1	0	0	-1	55	1
18	6	6	3	6	0	0.5	54	0	0	0	0	0	0	0	0	0	0	-1	56	0.5
18	8	8	2	8	0	1	69	0	0	0	0	0	0	0	1	0	0	-1	67	1
18	10	10	1	10	0	0.5	66	0	0	0	0	0	0	0	0	0	0	-1	68	0.5
19	1	1	6	1	0.5	0.25	40	0	0	0	0	0	0	0	1	0	41	0	41	0.75
19	6	6	3	6	0.5	0.5	56	0	0	0	0	0	0	0	0	0	54	0	57	1
19	10	10	1	10	0.5	0.5	68	0	0	0	0	0	0	0	0	0	66	0	69	1
20	1	1	6	1	0.75	0.25	41	0	0	0	0	0	0	0	0	0	40	0.5	40	1
21	1	1	6	1	1	0.5	40	0	0	0	0	0	1	0	0	1	41	0.75	41	1.5
21	2	2	5	2	1	1	62	1	0	0	0	0	0	0	0	0	62	0	60	2
21	2	2	5	2	1	1	67	1	0	0	0	0	0	0	0	0	62	0	60	2
21	2	2	5	2	1	1	69	1	0	0	0	0	0	0	0	0	62	0	60	2
21	4	4	4	4	1	0.5	55	0	0	0	0	0	0	0	0	0	57	0	53	1.5
21	6	6	3	6	1	1	57	0	0	0	0	0	0	0	1	0	56	0.5	56	2
21	8	8	2	8	1	0.5	67	0	0	0	0	0	0	0	0	0	69	0	65	1.5
21	10	10	1	10	1	1	69	0	0	0	0	0	0	0	1	0	68	0.5	68	2
22	1	1	6	1	1.5	0.25	41	0	0	0	0	0	0	0	1	0	40	1	40	1.75
22	4	4	4	4	1.5	1.5	53	0	0	0	0	0	0	0	0	0	55	1	51	3
22	8	8	2	8	1.5	1.5	65	0	0	0	0	0	0	0	0	0	67	1	63	3
23	1	1	6	1	1.75	0.25	40	0	0	0	0	0	0	0	0	0	41	1.5	41	2
24	1	1	6	1	2	0.5	41	0	0	0	0	0	1	0	0	1	40	1.75	40	2.5
24	2	2	5	2	2	1	60	1	0	0	0	0	0	0	0	0	62	1	58	3
24	2	2	5	2	2	1	65	1	0	0	0	0	0	0	0	0	62	1	58	3
24	2	2	5	2	2	1	68	1	0	0	0	0	0	0	0	0	62	1	58	3
24	6	6	3	6	2	0.5	56	0	0	0	0	0	0	0	0	0	57	1	54	2.5
24	10	10	1	10	2	0.5	68	0	0	0	0	0	0	0	0	0	69	1	66	2.5
25	1	1	6	1	2.5	0.25	40	0	0	0	0	0	0	0	1	0	41	2	41	2.75
25	6	6	3	6	2.5	1.5	54	0	0	0	0	0	0	0	0	0	56	2	52	4
25	10	10	1	10	2.5	1.5	66	0	0	0	0	0	0	0	0	0	68	2	64	4
26	1	1	6	1	2.75	0.25	41	0	0	0	0	0	0	0	0	0	40	2.5	40	3
27	1	1	6	1	3	0.5	40	0	0	0	0	0	1	0	0	1	41	2.75	41	3.5
27	2	2	5	2	3	2	58	1	0	0	0	0	0	0	0	0	60	2	0	0
27	2	2	5	2	3	2	63	1	0	0	0	0	0	0	0	0	60	2	0	0
27	2	2	5	2	3	2	65	1	0	0	0	0	0	0	0	0	60	2	0	0
27	4	4	4	4	3	2	51	0	0	0	0	0	0	0	0	1	53	1.5	0	0
27	8	8	2	8	3	2	63	0	0	0	0	0	0	0	0	1	65	1.5	0	0
28	1	1	6	1	3.5	0.25	41	0	0	0	0	0	0	0	1	0	40	3	40	3.75
29	1	1	6	1	3.75	0.25	40	0	0	0	0	0	0	0	0	0	41	3.5	41	4
30	1	1	6	1	4	0.25	41	0	0	0	0	0	0	0	0	0	40	3.75	40	4.25
30	6	6	3	6	4	1	52	0	0	0	0	0	0	0	0	1	54	2.5	0	0
30	10	10	1	10	4	1	64	0	0	0	0	0	0	0	0	1	66	2.5	0	0
31	1	1	6	1	4.25	0.25	40	0	0	0	0	0	0	0	0	0	41	4	41	4.5
32	1	1	6	1	4.5	0.25	41	0	0	0	0	0	0	0	0	0	40	4.25	40	4.75
33	1	1	6	1	4.75	0.25	40	0	0	0	0	0	0	0	0	1	41	4.5	0	0
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
