**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	11	11	11	11	0	0.5	78	1	0	0	0	0	1	0	0	0	0	-1	0	0
18	11	11	11	11	0	0.5	90	1	0	0	0	0	0	0	0	0	0	-1	0	0
19	3	3	15	3	0.5	0	53	0	0	0	0	0	0	0	1	0	0	-1	54	0.5
20	1	1	16	1	0.5	0.5	42	0	0	0	0	0	1	0	0	0	0	-1	42	1.5
20	3	3	15	3	0.5	0.5	54	0	0	0	0	0	1	0	0	1	53	0.5	53	1.5
20	5	5	14	5	0.5	0.5	54	0	0	0	0	0	0	0	0	0	0	-1	55	1
20	7	7	13	7	0.5	0.5	66	0	0	0	0	0	0	0	0	0	0	-1	67	1
20	9	9	12	9	0.5	0.25	67	0	0	0	0	0	0	0	0	0	0	-1	65	0.75
20	12	12	10	12	0.5	1	62	0	0	0	0	1	0	0	0	0	0	-1	62	1.5
20	13	13	9	13	0.5	1	59	1	0	0	0	1	0	0	0	0	0	-1	59	1.5
20	13	13	9	13	0.5	1	66	1	0	0	0	0	0	0	0	0	0	-1	59	1.5
20	14	14	8	14	0.5	0.5	47	0	0	0	0	0	1	0	0	0	0	-1	54	1
20	16	16	7	16	0.5	0.5	47	0	0	0	0	0	1	0	0	0	0	-1	54	1
20	22	22	4	22	0.5	1	74	0	0	0	0	1	0	0	0	0	0	-1	74	1.5
20	24	24	3	24	0.5	1	78	0	0	0	0	1	0	0	0	0	0	-1	78	1.5
20	26	26	2	26	0.5	1	74	0	0	0	0	1	0	0	0	0	0	-1	74	1.5
20	28	28	1	28	0.5	1	78	0	0	0	0	1	0	0	0	0	0	-1	78	1.5
21	9	9	12	9	0.75	0.25	65	0	0	0	0	0	0	0	0	0	67	0.5	65	1
22	5	5	14	5	1	0.5	55	0	0	0	0	0	0	0	1	0	54	0.5	54	1.5
22	7	7	13	7	1	0.5	67	0	0	0	0	0	0	0	1	0	66	0.5	66	1.5
22	9	9	12	9	1	0.25	65	0	0	0	0	0	0	0	0	0	65	0.75	67	1.25
22	14	14	8	14	1	0.5	54	0	0	0	0	0	1	0	0	0	47	0.5	47	3.5
22	16	16	7	16	1	0.5	54	0	0	0	0	0	1	0	0	0	47	0.5	47	3.5
23	9	9	12	9	1.25	0.25	67	0	0	0	0	0	0	0	0	0	65	1	65	1.5
24	3	3	15	3	1.5	0	53	0	0	0	0	0	0	0	0	0	54	0.5	54	1.5
25	1	1	16	1	1.5	0.5	42	0	0	0	0	0	1	0	0	0	42	0.5	42	2.5
25	3	3	15	3	1.5	0.5	54	0	0	0	0	0	1	0	0	0	53	1.5	53	2.5
25	5	5	14	5	1.5	0.25	54	0	0	0	0	0	1	0	0	1	55	1	55	2
25	7	7	13	7	1.5	0.25	66	0	0	0	0	0	1	0	0	1	67	1	67	2
25	9	9	12	9	1.5	0.25	65	0	0	0	0	0	0	0	0	0	67	1.25	65	1.75
25	12	12	10	12	1.5	1	62	0	0	0	0	1	0	0	0	0	62	0.5	62	2.5
25	13	13	9	13	1.5	1	59	1	0	0	0	1	0	0	0	0	59	0.5	59	2.5
25	13	13	9	13	1.5	1	66	1	0	0	0	0	0	0	0	0	59	0.5	59	2.5
25	22	22	4	22	1.5	1	74	0	0	0	0	1	0	0	0	0	74	0.5	79	2.5
25	24	24	3	24	1.5	1	78	0	0	0	0	1	0	0	0	0	78	0.5	83	2.5
25	26	26	2	26	1.5	1	74	0	0	0	0	1	0	0	0	0	74	0.5	79	2.5
25	28	28	1	28	1.5	1	78	0	0	0	0	1	0	0	0	0	78	0.5	83	2.5
26	9	9	12	9	1.75	0.25	65	0	0	0	0	0	0	0	0	0	65	1.5	67	2
27	5	5	14	5	2	0.5	55	0	0	0	0	0	0	0	1	0	54	1.5	54	2.5
27	7	7	13	7	2	0.5	67	0	0	0	0	0	0	0	1	0	66	1.5	66	2.5
27	9	9	12	9	2	0.25	67	0	0	0	0	0	0	0	0	0	65	1.75	65	2.25
27	18	18	6	18	2	0.5	62	0	0	0	0	0	1	0	0	0	0	-1	66	2.5
27	20	20	5	20	2	0.5	62	0	0	0	0	0	1	0	0	0	0	-1	66	2.5
28	9	9	12	9	2.25	0.25	65	0	0	0	0	0	0	0	0	0	67	2	65	2.5
29	3	3	15	3	2.5	0	53	0	0	0	0	0	0	0	0	0	54	1.5	54	2.5
30	1	1	16	1	2.5	0.5	42	0	0	0	0	0	1	0	0	0	42	1.5	42	3.5
30	3	3	15	3	2.5	0.5	54	0	0	0	0	0	1	0	0	0	53	2.5	53	3.5
30	5	5	14	5	2.5	0.25	54	0	0	0	0	0	1	0	0	1	55	2	54	3.5
30	7	7	13	7	2.5	0.25	66	0	0	0	0	0	1	0	0	1	67	2	66	3.5
30	9	9	12	9	2.5	0.25	65	0	0	0	0	0	0	0	0	0	65	2.25	67	2.75
30	12	12	10	12	2.5	1	62	0	0	0	0	0	0	0	0	0	62	1.5	61	3.5
30	13	13	9	13	2.5	1	59	1	0	0	0	0	0	0	0	0	59	1.5	59	3.5
30	13	13	9	13	2.5	1	66	1	0	0	0	0	0	0	0	0	59	1.5	59	3.5
30	18	18	6	18	2.5	0.5	66	0	0	0	0	0	1	0	0	0	62	2	64	5
30	20	20	5	20	2.5	0.5	66	0	0	0	0	0	1	0	0	0	62	2	64	5
30	22	22	4	22	2.5	1	79	0	0	0	0	0	0	0	1	0	74	1.5	76	3.5
30	24	24	3	24	2.5	1	83	0	0	0	0	0	0	0	1	0	78	1.5	79	3.5
30	26	26	2	26	2.5	1	79	0	0	0	0	0	0	0	1	0	74	1.5	76	3.5
30	28	28	1	28	2.5	1	83	0	0	0	0	0	0	0	1	0	78	1.5	79	3.5
31	9	9	12	9	2.75	0.25	67	0	0	0	0	0	0	0	0	0	65	2.5	66	3
33	9	9	12	9	3	0.5	66	0	0	0	0	0	0	0	0	0	67	2.75	67	3.5
34	3	3	15	3	3.5	0	53	0	0	0	0	0	0	0	0	0	54	2.5	54	3.5
35	1	1	16	1	3.5	0.5	42	0	0	0	0	0	1	0	0	0	42	2.5	42	4.5
35	3	3	15	3	3.5	0.5	54	0	0	0	0	0	1	0	0	0	53	3.5	53	4.5
35	5	5	14	5	3.5	0.5	54	0	0	0	0	0	0	0	0	0	54	2.5	55	4
35	7	7	13	7	3.5	0.5	66	0	0	0	0	0	0	0	0	0	66	2.5	67	4
35	9	9	12	9	3.5	0.25	67	0	0	0	0	0	0	0	0	0	66	3	65	3.75
35	12	12	10	12	3.5	1	61	0	0	0	0	1	0	0	0	0	62	2.5	61	6
35	13	13	9	13	3.5	1	59	1	0	0	0	1	0	0	0	0	59	2.5	59	6
35	13	13	9	13	3.5	1	67	1	0	0	0	0	0	0	0	0	59	2.5	59	6
35	14	14	8	14	3.5	0.5	47	0	0	0	0	0	1	0	0	0	54	1	55	4
35	16	16	7	16	3.5	0.5	47	0	0	0	0	0	1	0	0	0	54	1	55	4
35	22	22	4	22	3.5	1	76	0	0	0	0	0	0	0	0	1	79	2.5	74	4.5
35	24	24	3	24	3.5	1	79	0	0	0	0	0	0	0	0	1	83	2.5	78	4.5
35	26	26	2	26	3.5	1	76	0	0	0	0	0	0	0	0	1	79	2.5	74	4.5
35	28	28	1	28	3.5	1	79	0	0	0	0	0	0	0	0	1	83	2.5	78	4.5
36	9	9	12	9	3.75	0.25	65	0	0	0	0	0	0	0	0	0	67	3.5	66	4
37	5	5	14	5	4	0.5	55	0	0	0	0	0	0	0	1	0	54	3.5	54	4.5
37	7	7	13	7	4	0.5	67	0	0	0	0	0	0	0	1	0	66	3.5	66	4.5
37	9	9	12	9	4	0.25	66	0	0	0	0	0	0	0	0	0	65	3.75	67	4.25
37	14	14	8	14	4	0.5	55	0	0	0	0	0	1	0	0	0	47	3.5	47	6.5
37	16	16	7	16	4	0.5	55	0	0	0	0	0	1	0	0	0	47	3.5	47	6.5
38	9	9	12	9	4.25	0.25	67	0	0	0	0	0	0	0	0	0	66	4	65	4.5
39	3	3	15	3	4.5	0	53	0	0	0	0	0	0	0	0	0	54	3.5	54	4.5
40	1	1	16	1	4.5	0.5	42	0	0	0	0	0	1	0	0	0	42	3.5	42	5.5
40	3	3	15	3	4.5	0.5	54	0	0	0	0	0	1	0	0	0	53	4.5	53	5.5
40	5	5	14	5	4.5	0.25	54	0	0	0	0	0	1	0	0	1	55	4	55	5
40	7	7	13	7	4.5	0.25	66	0	0	0	0	0	1	0	0	1	67	4	67	5
40	9	9	12	9	4.5	0.25	65	0	0	0	0	0	0	0	0	0	67	4.25	66	4.75
40	22	22	4	22	4.5	0.5	74	0	0	0	0	0	0	0	1	0	76	3.5	73	5
40	24	24	3	24	4.5	0.5	78	0	0	0	0	0	0	0	1	0	79	3.5	76	5
