**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	17	1	0	0.5	36	0	0	0	0	0	1	0	0	0	0	-1	39	12.5
18	3	3	16	3	0	0.5	48	0	0	0	0	0	1	0	0	0	0	-1	52	0.5
18	5	5	15	5	0	0.5	60	0	0	0	0	0	1	0	0	0	0	-1	64	0.5
18	7	7	14	7	0	0.5	60	0	0	0	0	0	1	0	0	0	0	-1	64	0.5
18	9	9	13	9	0	0.5	60	0	0	0	0	0	1	0	0	0	0	-1	64	0.5
18	11	11	12	11	0	0.5	48	0	0	0	0	0	0	0	0	0	0	-1	53	3.5
18	19	19	8	19	0	3	59	0	0	0	0	0	0	0	0	0	0	-1	71	3
18	21	21	7	21	0	1	64	1	0	0	0	0	0	0	0	0	0	-1	60	1
18	21	21	7	21	0	1	67	1	0	0	0	0	0	0	0	0	0	-1	60	1
18	23	23	6	23	0	3	71	0	0	0	0	0	0	0	0	0	0	-1	59	3
18	25	25	5	25	0	1	76	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	25	25	5	25	0	1	79	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	27	27	4	27	0	3	83	0	0	0	0	0	0	0	0	0	0	-1	71	3
18	29	29	3	29	0	1	76	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	29	29	3	29	0	1	79	1	0	0	0	0	0	0	0	0	0	-1	72	1
18	31	31	2	31	0	1	88	1	0	0	0	0	0	0	0	0	0	-1	84	1
18	31	31	2	31	0	1	91	1	0	0	0	0	0	0	0	0	0	-1	84	1
18	33	33	1	33	0	1	91	0	0	0	0	0	0	0	0	0	0	-1	87	1
19	3	3	16	3	0.5	0.5	52	0	0	0	0	0	1	0	1	0	48	0	48	1
19	5	5	15	5	0.5	0.5	64	0	0	0	0	0	1	0	1	0	60	0	60	1
19	7	7	14	7	0.5	0.5	64	0	0	0	0	0	1	0	1	0	60	0	60	1
19	9	9	13	9	0.5	0.5	64	0	0	0	0	0	1	0	1	0	60	0	60	1
19	13	13	11	13	0.5	1	72	0	0	0	0	1	0	0	0	0	0	-1	75	1.5
19	15	15	10	15	0.5	1	60	0	0	0	0	1	0	0	0	0	0	-1	63	1.5
19	17	17	9	17	0.5	1	60	0	0	0	0	1	0	0	0	0	0	-1	63	1.5
20	3	3	16	3	1	0.5	48	0	0	0	0	0	1	0	0	1	52	0.5	51	2
20	5	5	15	5	1	0.5	60	0	0	0	0	0	1	0	0	1	64	0.5	63	2
20	7	7	14	7	1	0.5	60	0	0	0	0	0	1	0	0	1	64	0.5	63	2
