**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	3	1	0	1	34	1	0	0	0	0	0	0	0	0	0	-1	41	2
18	1	1	3	1	0	1	46	1	0	0	0	0	0	0	0	0	0	-1	41	2
19	2	2	2	2	1	1.5	58	1	1	0	0	0	0	0	0	0	0	-1	58	2.5
19	2	2	2	2	1	1.5	62	1	0	0	0	0	0	0	0	0	0	-1	58	2.5
19	2	2	2	2	1	1.5	65	1	0	0	0	0	0	0	0	0	0	-1	58	2.5
19	3	3	1	3	1	1.5	65	0	0	0	0	0	0	0	0	0	0	-1	67	2.5
20	1	1	3	1	2	1	41	0	0	0	0	0	0	0	0	0	34	0	36	4
21	2	2	2	2	2.5	1.5	58	1	1	0	0	0	0	0	0	0	58	1	63	4
21	2	2	2	2	2.5	1.5	62	1	0	0	0	0	0	0	0	0	58	1	63	4
21	2	2	2	2	2.5	1.5	67	1	0	0	0	0	0	0	0	0	58	1	63	4
21	3	3	1	3	2.5	1.5	67	0	0	0	0	0	0	0	0	0	65	1	70	4
24	1	1	3	1	4	1	36	1	0	0	0	0	0	0	0	0	41	2	41	6
24	1	1	3	1	4	1	48	1	0	0	0	0	0	0	0	0	41	2	41	6
24	2	2	2	2	4	1.5	63	1	1	0	0	0	0	0	0	0	58	2.5	63	5.5
24	2	2	2	2	4	1.5	67	1	0	0	0	0	0	0	0	0	58	2.5	63	5.5
24	2	2	2	2	4	1.5	70	1	0	0	0	0	0	0	0	0	58	2.5	63	5.5
24	3	3	1	3	4	1.5	70	0	0	0	0	0	0	0	0	0	67	2.5	72	5.5
26	2	2	2	2	5.5	2.5	63	1	1	0	0	0	0	0	0	0	63	4	62	9
26	2	2	2	2	5.5	2.5	69	1	0	0	0	0	0	0	0	0	63	4	62	9
26	2	2	2	2	5.5	2.5	72	1	0	0	0	0	0	0	0	0	63	4	62	9
26	3	3	1	3	5.5	2.5	72	0	0	0	0	0	0	0	0	0	70	4	72	9
27	1	1	3	1	6	1	41	0	0	0	0	0	0	0	0	0	36	4	41	8
30	1	1	3	1	8	1	41	1	0	0	0	0	0	0	0	0	41	6	41	10
30	1	1	3	1	8	1	53	1	0	0	0	0	0	0	0	0	41	6	41	10
31	2	2	2	2	9	1.5	62	1	1	0	0	0	0	0	0	0	63	5.5	61	10.5
31	2	2	2	2	9	1.5	65	1	0	0	0	0	0	0	0	0	63	5.5	61	10.5
