**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
20	1	1	26	1	0	8.5	28	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	1	1	26	1	0	8.5	36	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	3	3	25	3	0	16	86	0	0	0	0	0	0	0	0	0	0	-1	0	0
20	5	5	24	5	0	16	100	0	0	0	0	0	0	0	0	0	0	-1	0	0
20	8	7	23	(7)b	0	4	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	4
20	15	12	20	(12)b	0	4	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	5
20	22	18	17	18	0	4	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	4
20	26	22	15	22	0	8	41	0	1	0	0	0	0	0	0	0	0	-1	0	0
20	28	24	14	24	0	4.5	36	0	0	0	0	0	0	0	0	0	0	-1	0	0
20	30	26	13	26	0	4.5	41	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	30	26	13	26	0	4.5	48	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	32	28	12	(28)a	0	4.5	53	0	0	0	0	0	0	0	0	0	0	-1	0	0
20	33	28	12	(28)b	0	0.5	48	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	33	28	12	(28)b	0	0.5	53	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	39	34	9	34	0	12.5	45	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	39	34	9	34	0	12.5	57	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	41	36	8	36	0	12.5	45	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	41	36	8	36	0	12.5	57	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	43	38	7	38	0	12.5	50	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	43	38	7	38	0	12.5	62	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	45	40	6	40	0	12.5	50	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	45	40	6	40	0	12.5	62	1	0	0	0	0	0	0	0	0	0	-1	0	0
20	51	46	3	46	0	4.5	86	0	0	0	0	0	0	0	0	0	0	-1	0	0
20	55	50	1	50	0	4.5	96	0	0	0	0	0	0	0	0	0	0	-1	88	12.625
21	20	16	18	(16)b	0.5	0.5	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	1
22	17	14	19	14	1	0	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	1
23	17	14	19	14	1	0	-13988	0	0	0	0	0	0	0	0	0	-13988	1	-13988	1
24	17	14	19	14	1	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	1	-13988	2
25	14	12	20	(12)a	1.5	0.5	-13988	0	0	0	0	0	1	0	0	0	0	-1	-13988	6
25	19	16	18	(16)a	1.5	0.5	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	3
26	17	14	19	14	2	0	-13988	0	0	0	0	0	0	0	0	0	-13988	1	-13988	2
27	17	14	19	14	2	0	-13988	0	0	0	0	0	0	0	0	0	-13988	2	-13988	2
28	17	14	19	14	2	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	2	-13988	2.5
28	47	42	5	42	2	10.5	28	0	0	0	0	0	0	0	0	0	0	-1	0	0
28	49	44	4	44	2	10.5	36	0	0	0	0	0	0	0	0	0	0	-1	0	0
29	17	14	19	14	2.5	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	2	-13988	4
30	12	10	21	(10)b	3	1	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	5
30	19	16	18	(16)a	3	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	1.5	-13988	3.33333
31	19	16	18	(16)a	3.33333	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	3	-13988	3.66667
32	19	16	18	(16)a	3.66667	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	3.33333	-13988	5
35	17	14	19	14	4	0	-13988	0	0	0	0	0	0	0	0	0	-13988	2.5	-13988	4
37	17	14	19	14	4	0	-13988	0	0	0	0	0	0	0	0	0	-13988	4	-13988	4
38	8	7	23	(7)b	4	4	-13988	0	0	0	0	0	0	0	0	0	-13988	0	-13988	8
38	11	10	21	(10)a	4	0.25	-13988	0	0	0	0	0	0	0	0	0	0	-1	-13988	4.5
38	17	14	19	14	4	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	4	-13988	5.5
40	10	9	22	9	4.5	0.5	-13988	0	0	0	0	0	1	0	0	0	0	-1	-13988	5
40	11	10	21	(10)a	4.5	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	4	-13988	4.75
41	11	10	21	(10)a	4.75	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	4.5	-13988	5
42	10	9	22	9	5	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	4.5	-13988	6
42	11	10	21	(10)a	5	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	4.75	-13988	5.5
42	12	10	21	(10)b	5	1	-13988	0	0	0	0	0	0	0	0	0	-13988	3	-13988	7
42	15	12	20	(12)b	5	1	-13988	0	0	0	0	0	0	0	0	0	-13988	0	-13988	7
42	19	16	18	(16)a	5	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	3.66667	-13988	5.33333
44	19	16	18	(16)a	5.33333	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	5	-13988	5.66667
45	11	10	21	(10)a	5.5	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	5	-13988	5.75
45	17	14	19	14	5.5	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	4	-13988	6
46	19	16	18	(16)a	5.66667	0.333333	-13988	0	0	0	0	0	0	0	0	0	-13988	5.33333	-13988	7.25
47	11	10	21	(10)a	5.75	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	5.5	-13988	6
48	17	14	19	14	6	0	-13988	0	0	0	0	0	0	0	0	0	-13988	5.5	-13988	6
49	17	14	19	14	6	0	-13988	0	0	0	0	0	0	0	0	0	-13988	6	-13988	6
50	10	9	22	9	6	2	-13988	0	0	0	0	0	0	0	0	0	-13988	5	-13988	8
50	11	10	21	(10)a	6	0.25	-13988	0	0	0	0	0	0	0	0	0	-13988	5.75	-13988	6.25
50	14	12	20	(12)a	6	1	-13988	0	0	0	0	0	0	0	0	0	-13988	1.5	-13988	8
50	17	14	19	14	6	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	6	-13988	7.5
