**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
20	2	1	4	(1)b	0	3	33	1	0	0	0	0	0	0	0	0	0	-1	57	3
20	2	1	4	(1)b	0	3	45	1	0	0	0	0	0	0	0	0	0	-1	57	3
20	6	4	2	4	0	0.5	76	0	0	0	0	0	1	0	0	0	0	-1	76	0.5
20	8	6	1	6	0	0.5	100	0	0	0	0	0	1	0	0	0	0	-1	100	0.5
21	6	4	2	4	0.5	0.5	76	0	0	0	0	0	1	0	0	0	76	0	74	1
21	8	6	1	6	0.5	0.5	100	0	0	0	0	0	1	0	0	0	100	0	98	1
23	1	1	4	(1)a	1	2	52	1	0	0	0	0	0	0	1	0	0	-1	57	3
23	1	1	4	(1)a	1	2	57	1	0	0	0	0	0	0	1	0	0	-1	57	3
23	3	2	3	(2)a	1	1	52	0	0	0	0	0	0	0	1	0	0	-1	53	2
23	4	2	3	(2)b	1	2	49	0	0	0	0	0	0	0	0	0	0	-1	48	3
23	6	4	2	4	1	0.5	74	0	0	0	0	0	1	0	0	0	76	0.5	76	1.5
23	8	6	1	6	1	0.5	98	0	0	0	0	0	1	0	0	0	100	0.5	100	1.5
24	6	4	2	4	1.5	0.5	76	0	0	0	0	0	1	0	0	0	74	1	69	2
24	8	6	1	6	1.5	0.5	100	0	0	0	0	0	1	0	0	0	98	1	93	2
25	3	2	3	(2)a	2	1	53	0	0	0	0	0	0	0	0	0	52	1	57	3
25	6	4	2	4	2	0.5	69	0	0	0	0	0	1	0	0	0	76	1.5	69	2.5
25	8	6	1	6	2	0.5	93	0	0	0	0	0	1	0	0	0	100	1.5	93	2.5
26	6	4	2	4	2.5	0.5	69	0	0	0	0	0	1	0	0	0	69	2	72	3
26	8	6	1	6	2.5	0.5	93	0	0	0	0	0	1	0	0	0	93	2	96	3
28	1	1	4	(1)a	3	3	57	0	0	0	0	0	0	0	0	0	52	1	48	7
28	2	1	4	(1)b	3	0.333333	57	0	0	0	0	0	0	0	0	0	33	0	55	3.33333
28	3	2	3	(2)a	3	0.333333	57	0	0	0	0	0	0	0	0	0	53	2	55	3.33333
28	4	2	3	(2)b	3	1	48	0	0	0	0	0	0	0	0	0	49	1	49	4
28	6	4	2	4	3	0.5	72	0	0	0	0	0	1	0	0	0	69	2.5	74	3.5
28	8	6	1	6	3	0.5	96	0	0	0	0	0	1	0	0	0	93	2.5	98	3.5
29	2	1	4	(1)b	3.33333	0.333333	55	0	0	0	0	0	0	0	0	0	57	3	53	3.66667
29	3	2	3	(2)a	3.33333	0.333333	55	0	0	0	0	0	0	0	0	0	57	3	53	3.66667
30	6	4	2	4	3.5	0.5	74	0	0	0	0	0	1	0	0	0	72	3	76	4
30	8	6	1	6	3.5	0.5	98	0	0	0	0	0	1	0	0	0	96	3	100	4
