**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
20	2	2	1	2	1	0.166667	61	0	0	0	0	0	0	0	0	0	0	-1	54	1.16667
21	2	2	1	2	1.16667	0.166667	54	0	0	0	0	0	0	0	0	0	61	1	49	1.33333
22	2	2	1	2	1.33333	0.166667	49	0	0	0	0	0	0	0	0	0	54	1.16667	49	1.5
25	2	2	1	(2)a	1.5	0.5	49	0	0	0	0	0	1	0	0	0	49	1.33333	66	2
26	2	2	1	(2)a	2	0.5	66	0	0	0	0	0	1	0	0	0	49	1.5	65	2.5
26	3	2	1	(2)b	2	0.25	66	0	0	0	0	0	0	0	0	0	49	1.33333	58	2.25
27	3	2	1	(2)b	2.25	0.25	58	0	0	0	0	0	0	0	0	0	66	2	65	2.5
28	1	1	2	1	2.5	0.5	61	1	0	0	0	0	1	0	0	0	0	-1	61	5.5
28	1	1	2	1	2.5	0.5	63	1	0	0	0	0	0	0	0	0	0	-1	61	5.5
28	2	2	1	(2)a	2.5	0.5	65	0	0	0	0	0	1	0	0	0	66	2	66	3
28	3	2	1	(2)b	2.5	0.25	65	0	0	0	0	0	0	0	0	0	58	2.25	58	2.75
29	3	2	1	(2)b	2.75	0.25	58	0	0	0	0	0	0	0	0	0	65	2.5	66	3
31	2	2	1	(2)a	3	0.5	66	0	0	0	0	0	1	0	0	0	65	2.5	63	3.5
31	3	2	1	(2)b	3	0.25	66	0	0	0	0	0	0	0	0	0	58	2.75	58	3.25
32	3	2	1	(2)b	3.25	0.25	58	0	0	0	0	0	0	0	0	0	66	3	63	3.5
33	2	2	1	(2)a	3.5	0.5	63	0	0	0	0	0	1	0	0	0	66	3	61	4
33	3	2	1	(2)b	3.5	0.25	63	0	0	0	0	0	0	0	0	0	58	3.25	58	3.75
34	3	2	1	(2)b	3.75	0.25	58	0	0	0	0	0	0	0	0	0	63	3.5	61	4
35	2	2	1	(2)a	4	0.5	61	0	0	0	0	0	1	0	0	0	63	3.5	49	4.5
35	3	2	1	(2)b	4	0.166667	61	0	0	0	0	0	0	0	0	0	58	3.75	61	4.16667
36	3	2	1	(2)b	4.16667	0.166667	61	0	0	0	0	0	0	0	0	0	61	4	54	4.33333
37	3	2	1	(2)b	4.33333	0.166667	54	0	0	0	0	0	0	0	0	0	61	4.16667	66	5
39	2	2	1	(2)a	4.5	0.5	49	0	0	0	0	0	1	0	0	0	61	4	66	5
40	2	2	1	(2)a	5	0.5	66	0	0	0	0	0	1	0	0	0	49	4.5	65	5.5
40	3	2	1	(2)b	5	0.25	66	0	0	0	0	0	0	0	0	0	54	4.33333	58	5.25
41	3	2	1	(2)b	5.25	0.25	58	0	0	0	0	0	0	0	0	0	66	5	65	5.5
42	1	1	2	1	5.5	0.5	61	1	0	0	0	0	1	0	0	0	61	2.5	61	8.5
42	1	1	2	1	5.5	0.5	63	1	0	0	0	0	0	0	0	0	61	2.5	61	8.5
42	2	2	1	(2)a	5.5	0.5	65	0	0	0	0	0	1	0	0	0	66	5	66	6
42	3	2	1	(2)b	5.5	0.25	65	0	0	0	0	0	0	0	0	0	58	5.25	58	5.75
43	3	2	1	(2)b	5.75	0.25	58	0	0	0	0	0	0	0	0	0	65	5.5	66	6
45	2	2	1	(2)a	6	0.5	66	0	0	0	0	0	1	0	0	0	65	5.5	63	6.5
45	3	2	1	(2)b	6	0.25	66	0	0	0	0	0	0	0	0	0	58	5.75	58	6.25
46	3	2	1	(2)b	6.25	0.25	58	0	0	0	0	0	0	0	0	0	66	6	63	6.5
