**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	2	1	0	1	58	0	0	0	0	0	0	0	0	0	0	-1	58	1
19	1	1	2	1	1	1	58	0	0	0	0	0	0	0	0	0	58	0	58	2
19	3	3	1	3	1	0.666667	51	1	0	0	0	0	0	0	0	0	0	-1	55	1.66667
19	3	3	1	3	1	0.666667	56	1	0	0	0	0	0	0	0	0	0	-1	55	1.66667
20	3	3	1	3	1.66667	0.666667	55	0	0	0	0	0	0	0	0	0	51	1	55	2.33333
21	1	1	2	1	2	1	58	0	0	0	0	0	0	0	0	0	58	1	58	3
22	3	3	1	3	2.33333	0.666667	55	0	0	0	0	0	0	0	0	0	55	1.66667	60	7
24	1	1	2	1	3	1.5	58	0	0	0	0	0	0	0	0	0	58	2	58	4.5
25	1	1	2	1	4.5	0.5	58	0	0	0	0	0	0	0	0	0	58	3	58	5
26	1	1	2	1	5	1	58	0	0	0	0	0	0	0	0	0	58	4.5	58	6
28	1	1	2	1	6	1.5	58	0	0	0	0	0	0	0	0	0	58	5	58	7.5
29	3	3	1	3	7	0.666667	60	1	0	0	0	0	0	0	0	0	55	2.33333	63	7.66667
29	3	3	1	3	7	0.666667	65	1	0	0	0	0	0	0	0	0	55	2.33333	63	7.66667
30	1	1	2	1	7.5	1.5	58	0	0	0	0	0	0	0	0	0	58	6	58	9
31	3	3	1	3	7.66667	0.666667	63	0	0	0	0	0	0	0	0	0	60	7	63	8.33333
32	3	3	1	3	8.33333	0.666667	63	0	0	0	0	0	0	0	0	0	63	7.66667	0	0
34	1	1	2	1	9	1.5	58	0	0	0	0	0	0	0	0	0	58	7.5	58	10.5
35	1	1	2	1	10.5	1.5	58	0	0	0	0	0	0	0	0	0	58	9	0	0
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
