**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	4	1	0	0.5	62	0	0	0	0	0	1	0	0	0	0	-1	67	1
18	2	2	3	2	0	0.75	86	0	0	0	0	0	0	0	0	0	0	-1	82	1
18	4	4	2	4	0	1	54	0	0	0	0	0	0	0	1	0	0	-1	62	1
18	6	6	1	6	0	1	86	0	0	0	0	0	0	0	1	0	0	-1	94	1
23	1	1	4	1	1	1	67	1	0	0	0	0	1	0	0	0	62	0	58	2
23	1	1	4	1	1	1	70	1	0	0	0	0	0	0	0	0	62	0	58	2
23	2	2	3	2	1	1	82	1	0	0	0	0	1	0	0	0	86	0	79	2
23	2	2	3	2	1	1	86	1	0	0	0	0	0	0	0	0	86	0	79	2
23	2	2	3	2	1	1	94	1	0	0	0	0	0	0	0	0	86	0	79	2
23	4	4	2	4	1	2	62	0	0	0	0	0	0	0	0	1	54	0	53	3
23	6	6	1	6	1	2	94	0	0	0	0	0	0	0	0	1	86	0	85	3
24	1	1	4	1	2	1	58	0	0	0	0	0	1	0	0	0	67	1	63	3
24	2	2	3	2	2	1	79	1	0	0	0	0	1	0	0	0	82	1	76	3
24	2	2	3	2	2	1	83	1	0	0	0	0	0	0	0	0	82	1	76	3
24	2	2	3	2	2	1	91	1	0	0	0	0	0	0	0	0	82	1	76	3
25	1	1	4	1	3	1	63	1	0	0	0	0	1	0	0	0	58	2	55	4
25	1	1	4	1	3	1	67	1	0	0	0	0	0	0	0	0	58	2	55	4
25	2	2	3	2	3	1	76	1	0	0	0	0	1	0	0	0	79	2	81	4
25	2	2	3	2	3	1	80	1	0	0	0	0	0	0	0	0	79	2	81	4
25	2	2	3	2	3	1	88	1	0	0	0	0	0	0	0	0	79	2	81	4
25	4	4	2	4	3	1	53	0	0	0	0	0	0	0	1	0	62	1	61	4
25	6	6	1	6	3	1	85	0	0	0	0	0	0	0	1	0	94	1	92	4
28	1	1	4	1	4	1	55	0	0	0	0	0	1	0	0	0	63	3	61	5
28	2	2	3	2	4	1	81	1	0	0	0	0	1	0	0	0	76	3	78	5
28	2	2	3	2	4	1	85	1	0	0	0	0	0	0	0	0	76	3	78	5
28	2	2	3	2	4	1	93	1	0	0	0	0	0	0	0	0	76	3	78	5
28	4	4	2	4	4	2	61	0	0	0	0	0	0	0	0	1	53	3	52	6
28	6	6	1	6	4	2	92	0	0	0	0	0	0	0	0	1	85	3	84	6
29	1	1	4	1	5	1	61	1	0	0	0	0	1	0	0	0	55	4	52	6
29	1	1	4	1	5	1	64	1	0	0	0	0	0	0	0	0	55	4	52	6
29	2	2	3	2	5	1	78	1	0	0	0	0	1	0	0	0	81	4	74	6
29	2	2	3	2	5	1	81	1	0	0	0	0	0	0	0	0	81	4	74	6
29	2	2	3	2	5	1	90	1	0	0	0	0	0	0	0	0	81	4	74	6
30	1	1	4	1	6	1	52	0	0	0	0	0	1	0	0	0	61	5	58	7
30	2	2	3	2	6	1	74	1	0	0	0	0	1	0	0	0	78	5	80	7
30	2	2	3	2	6	1	77	1	0	0	0	0	0	0	0	0	78	5	80	7
30	2	2	3	2	6	1	81	1	0	0	0	0	0	0	0	0	78	5	80	7
30	2	2	3	2	6	1	86	1	0	0	0	0	0	0	0	0	78	5	80	7
30	4	4	2	4	6	1	52	0	0	0	0	0	0	0	1	0	61	4	60	7
30	6	6	1	6	6	1	84	0	0	0	0	0	0	0	1	0	92	4	92	7
31	1	1	4	1	7	1	58	1	0	0	0	0	1	0	0	0	52	6	49	8
31	1	1	4	1	7	1	62	1	0	0	0	0	0	0	0	0	52	6	49	8
31	2	2	3	2	7	1	80	1	0	0	0	0	1	0	0	0	74	6	76	8
31	2	2	3	2	7	1	83	1	0	0	0	0	0	0	0	0	74	6	76	8
31	2	2	3	2	7	1	92	1	0	0	0	0	0	0	0	0	74	6	76	8
31	4	4	2	4	7	1	60	0	0	0	0	0	0	0	0	1	52	6	59	8
31	6	6	1	6	7	1	92	0	0	0	0	0	0	0	0	1	84	6	76	8
33	1	1	4	1	8	1	49	0	0	0	0	0	1	0	0	0	58	7	56	9
33	2	2	3	2	8	1	76	1	0	0	0	0	1	0	0	0	80	7	73	9
33	2	2	3	2	8	1	80	1	0	0	0	0	0	0	0	0	80	7	73	9
33	2	2	3	2	8	1	88	1	0	0	0	0	0	0	0	0	80	7	73	9
33	4	4	2	4	8	1	59	0	0	0	0	0	0	0	1	0	60	7	67	9
33	6	6	1	6	8	1	76	0	0	0	0	0	0	0	1	0	92	7	85	9
34	1	1	4	1	9	1	56	1	0	0	0	0	1	0	0	0	49	8	54	10
34	1	1	4	1	9	1	59	1	0	0	0	0	0	0	0	0	49	8	54	10
34	2	2	3	2	9	1	73	1	0	0	0	0	1	0	0	0	76	8	78	10
34	2	2	3	2	9	1	76	1	0	0	0	0	0	0	0	0	76	8	78	10
34	2	2	3	2	9	1	85	1	0	0	0	0	0	0	0	0	76	8	78	10
34	4	4	2	4	9	2	67	0	0	0	0	0	0	0	0	1	59	8	65	11
34	6	6	1	6	9	2	85	0	0	0	0	0	0	0	0	1	76	8	74	11
