**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	4	1	0	0.333333	72	0	1	0	0	0	0	0	0	0	0	-1	69	0.333333
19	1	1	4	1	0.333333	0.333333	69	0	0	0	0	0	0	0	0	0	72	0	64	0.666667
20	1	1	4	1	0.666667	0.333333	64	0	0	0	0	0	0	0	0	0	69	0.333333	67	1
21	1	1	4	1	1	0.333333	67	0	0	0	0	0	0	0	0	0	64	0.666667	71	1.33333
22	1	1	4	1	1.33333	0.333333	71	0	0	0	0	0	0	0	0	0	67	1	68	1.66667
23	1	1	4	1	1.66667	0.333333	68	0	0	0	0	0	0	0	0	0	71	1.33333	65	2
24	1	1	4	1	2	0.333333	65	0	0	0	0	0	0	0	0	0	68	1.66667	68	2.33333
25	1	1	4	1	2.33333	0.333333	68	0	0	0	0	0	0	0	0	0	65	2	72	2.66667
26	1	1	4	1	2.66667	0.333333	72	0	0	0	0	0	0	0	0	0	68	2.33333	71	3
27	1	1	4	1	3	0.333333	71	0	0	0	0	0	0	0	0	0	72	2.66667	62	3.33333
28	1	1	4	1	3.33333	0.333333	62	1	0	0	0	0	0	0	0	0	71	3	64	3.66667
28	1	1	4	1	3.33333	0.333333	69	1	0	0	0	0	0	0	0	0	71	3	64	3.66667
29	1	1	4	1	3.66667	0.333333	64	0	0	0	0	0	0	0	0	0	62	3.33333	66	4
32	1	1	4	1	4	0.333333	66	0	0	0	0	0	0	0	0	0	64	3.66667	67	4.33333
32	2	2	3	2	4	4	40	0	0	0	0	0	0	0	0	0	0	-1	40	12
33	1	1	4	1	4.33333	0.333333	67	0	0	0	0	0	0	0	0	0	66	4	73	4.66667
34	1	1	4	1	4.66667	0.333333	73	0	0	0	0	0	0	0	0	0	67	4.33333	70	5
35	1	1	4	1	5	0.333333	70	0	0	0	0	0	0	0	0	0	73	4.66667	63	5.33333
36	1	1	4	1	5.33333	0.333333	63	0	0	0	0	0	0	0	0	0	70	5	66	5.66667
37	1	1	4	1	5.66667	0.333333	66	0	0	0	0	0	0	0	0	0	63	5.33333	72	6
38	1	1	4	1	6	0.333333	72	0	0	0	0	0	0	0	0	0	66	5.66667	68	6.33333
39	1	1	4	1	6.33333	0.333333	68	0	0	0	0	0	0	0	0	0	72	6	64	6.66667
40	1	1	4	1	6.66667	0.333333	64	0	0	0	0	0	0	0	0	0	68	6.33333	68	7
41	1	1	4	1	7	0.333333	68	0	0	0	0	0	0	0	0	0	64	6.66667	73	7.33333
42	1	1	4	1	7.33333	0.333333	73	0	0	0	0	0	0	0	0	0	68	7	72	7.66667
43	1	1	4	1	7.66667	0.333333	72	0	0	0	0	0	0	0	0	0	73	7.33333	61	8
46	1	1	4	1	8	0.333333	61	1	0	0	0	0	0	0	0	0	72	7.66667	63	8.33333
46	1	1	4	1	8	0.333333	70	1	0	0	0	0	0	0	0	0	72	7.66667	63	8.33333
46	4	4	2	4	8	4	29	0	0	0	0	0	0	0	0	0	0	-1	29	16
47	1	1	4	1	8.33333	0.333333	63	0	0	0	0	0	0	0	0	0	61	8	65	8.66667
48	1	1	4	1	8.66667	0.333333	65	0	0	0	0	0	0	0	0	0	63	8.33333	66	9
49	1	1	4	1	9	0.333333	66	0	0	0	0	0	0	0	0	0	65	8.66667	74	9.33333
50	1	1	4	1	9.33333	0.333333	74	0	0	0	0	0	0	0	0	0	66	9	71	9.66667
51	1	1	4	1	9.66667	0.333333	71	0	0	0	0	0	0	0	0	0	74	9.33333	62	10
52	1	1	4	1	10	0.333333	62	0	0	0	0	0	0	0	0	0	71	9.66667	65	10.3333
53	1	1	4	1	10.3333	0.333333	65	0	0	0	0	0	0	0	0	0	62	10	73	10.6667
54	1	1	4	1	10.6667	0.333333	73	0	0	0	0	0	0	0	0	0	65	10.3333	68	11
55	1	1	4	1	11	0.333333	68	0	0	0	0	0	0	0	0	0	73	10.6667	63	11.3333
56	1	1	4	1	11.3333	0.333333	63	0	0	0	0	0	0	0	0	0	68	11	68	11.6667
57	1	1	4	1	11.6667	0.333333	68	0	0	0	0	0	0	0	0	0	63	11.3333	74	12
59	1	1	4	1	12	0.333333	74	0	0	0	0	0	0	0	0	0	68	11.6667	73	12.3333
59	2	2	3	2	12	4	40	0	0	0	0	0	0	0	0	0	40	4	40	20
60	1	1	4	1	12.3333	0.333333	73	0	0	0	0	0	0	0	0	0	74	12	60	12.6667
61	1	1	4	1	12.6667	0.333333	60	1	0	0	0	0	0	0	0	0	73	12.3333	62	13
61	1	1	4	1	12.6667	0.333333	71	1	0	0	0	0	0	0	0	0	73	12.3333	62	13
62	1	1	4	1	13	0.333333	62	0	0	0	0	0	0	0	0	0	60	12.6667	65	13.3333
63	1	1	4	1	13.3333	0.333333	65	0	0	0	0	0	0	0	0	0	62	13	65	13.6667
64	1	1	4	1	13.6667	0.333333	65	0	0	0	0	0	0	0	0	0	65	13.3333	75	14
65	1	1	4	1	14	0.333333	75	0	1	0	0	0	0	0	0	0	65	13.6667	72	14.3333
66	1	1	4	1	14.3333	0.333333	72	0	0	0	0	0	0	0	0	0	75	14	61	14.6667
67	1	1	4	1	14.6667	0.333333	61	0	0	0	0	0	0	0	0	0	72	14.3333	65	15
68	1	1	4	1	15	0.333333	65	0	0	0	0	0	0	0	0	0	61	14.6667	74	15.3333
69	1	1	4	1	15.3333	0.333333	74	0	0	0	0	0	0	0	0	0	65	15	68	15.6667
70	1	1	4	1	15.6667	0.333333	68	0	0	0	0	0	0	0	0	0	74	15.3333	64	16
72	1	1	4	1	16	0.333333	64	0	0	0	0	0	0	0	0	0	68	15.6667	68	16.3333
72	4	4	2	4	16	4	29	0	0	0	0	0	0	0	0	0	29	8	0	0
73	1	1	4	1	16.3333	0.333333	68	0	0	0	0	0	0	0	0	0	64	16	75	16.6667
74	1	1	4	1	16.6667	0.333333	75	0	0	0	0	0	0	0	0	0	68	16.3333	74	17
75	1	1	4	1	17	0.333333	74	0	0	0	0	0	0	0	0	0	75	16.6667	59	17.3333
76	1	1	4	1	17.3333	0.333333	59	1	0	0	0	0	0	0	0	0	74	17	61	17.6667
76	1	1	4	1	17.3333	0.333333	72	1	0	0	0	0	0	0	0	0	74	17	61	17.6667
77	1	1	4	1	17.6667	0.333333	61	0	0	0	0	0	0	0	0	0	59	17.3333	63	18
78	1	1	4	1	18	0.333333	63	0	0	0	0	0	0	0	0	0	61	17.6667	64	18.3333
79	1	1	4	1	18.3333	0.333333	64	0	0	0	0	0	0	0	0	0	63	18	76	18.6667
80	1	1	4	1	18.6667	0.333333	76	0	0	0	0	0	0	0	0	0	64	18.3333	73	19
81	1	1	4	1	19	0.333333	73	0	0	0	0	0	0	0	0	0	76	18.6667	60	19.3333
82	1	1	4	1	19.3333	0.333333	60	0	0	0	0	0	0	0	0	0	73	19	63	19.6667
83	1	1	4	1	19.6667	0.333333	63	0	0	0	0	0	0	0	0	0	60	19.3333	75	20
86	1	1	4	1	20	0.333333	75	0	0	0	0	0	0	0	0	0	63	19.6667	68	20.3333
86	2	2	3	2	20	3	40	0	0	0	0	0	0	0	0	0	40	12	0	0
86	6	6	1	6	20	4	50	0	0	0	0	0	0	0	0	0	0	-1	0	0
87	1	1	4	1	20.3333	0.333333	68	0	0	0	0	0	0	0	0	0	75	20	61	20.6667
88	1	1	4	1	20.6667	0.333333	61	0	0	0	0	0	0	0	0	0	68	20.3333	68	21
89	1	1	4	1	21	0.333333	68	0	0	0	0	0	0	0	0	0	61	20.6667	76	21.3333
90	1	1	4	1	21.3333	0.333333	76	0	0	0	0	0	0	0	0	0	68	21	75	21.6667
91	1	1	4	1	21.6667	0.333333	75	0	0	0	0	0	0	0	0	0	76	21.3333	58	22
92	1	1	4	1	22	0.333333	58	1	0	0	0	0	0	0	0	0	75	21.6667	60	22.3333
92	1	1	4	1	22	0.333333	73	1	0	0	0	0	0	0	0	0	75	21.6667	60	22.3333
93	1	1	4	1	22.3333	0.333333	60	0	0	0	0	0	0	0	0	0	58	22	62	22.6667
94	1	1	4	1	22.6667	0.333333	62	0	0	0	0	0	0	0	0	0	60	22.3333	63	23
95	1	1	4	1	23	0.333333	63	0	0	0	0	0	0	0	0	0	62	22.6667	70	23.3333
96	1	1	4	1	23.3333	0.333333	70	1	0	0	0	0	0	0	0	0	63	23	79	23.6667
96	1	1	4	1	23.3333	0.333333	82	1	0	0	0	0	0	0	0	0	63	23	79	23.6667
97	1	1	4	1	23.6667	0.333333	79	0	0	0	0	0	0	0	0	0	70	23.3333	0	0
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
