**line	**field	**track	**staff	**subtrack	**start	**dur	**pitch	**chord	**accent	**marcato	**sforzando	**tenuto	**staccato	**trill	**slur_start	**slur_end	**ppitch	**pstart	**npitch	**nstart
18	1	1	11	1	0	0.25	53	0	0	0	0	0	0	0	1	0	0	-1	55	0.25
18	3	3	10	3	0	0.25	53	0	0	0	0	0	0	0	1	0	0	-1	55	0.25
18	5	5	9	5	0	0.25	65	0	0	0	0	0	0	0	1	0	0	-1	67	0.25
18	7	7	8	7	0	0.5	-13988	0	0	0	0	0	0	1	0	0	0	-1	-13988	2
18	11	11	6	11	0	0.5	45	0	0	0	0	0	1	0	0	0	0	-1	45	0.5
18	13	13	5	13	0	0.5	45	1	0	0	0	0	1	0	0	0	0	-1	45	0.5
18	13	13	5	13	0	0.5	48	1	0	0	0	0	0	0	0	0	0	-1	45	0.5
18	15	15	4	15	0	0.5	58	0	0	0	0	0	1	0	0	0	0	-1	57	0.5
18	17	17	3	17	0	0.5	58	1	0	0	0	0	1	0	0	0	0	-1	57	0.5
18	17	17	3	17	0	0.5	60	1	0	0	0	0	0	0	0	0	0	-1	57	0.5
18	19	19	2	19	0	0.5	55	1	0	0	0	0	1	0	0	0	0	-1	55	0.5
18	19	19	2	19	0	0.5	67	1	0	0	0	0	0	0	0	0	0	-1	55	0.5
18	21	21	1	21	0	0.5	55	1	0	0	0	0	1	0	0	0	0	-1	55	0.5
18	21	21	1	21	0	0.5	67	1	0	0	0	0	0	0	0	0	0	-1	55	0.5
19	1	1	11	1	0.25	0.5	55	0	0	0	0	0	0	0	0	0	53	0	53	0.75
19	3	3	10	3	0.25	0.5	55	0	0	0	0	0	0	0	0	0	53	0	53	0.75
19	5	5	9	5	0.25	0.5	67	0	0	0	0	0	0	0	0	0	65	0	65	0.75
20	9	9	7	9	0.5	0.5	48	0	0	0	0	0	1	0	0	0	0	-1	48	1.5
20	11	11	6	11	0.5	0.5	45	0	0	0	0	0	1	0	0	0	45	0	43	1.5
20	13	13	5	13	0.5	0.5	45	1	0	0	0	0	1	0	0	0	45	0	43	1.5
20	13	13	5	13	0.5	0.5	48	1	0	0	0	0	0	0	0	0	45	0	43	1.5
20	15	15	4	15	0.5	0.5	57	0	0	0	0	0	1	0	0	0	58	0	57	1.5
20	17	17	3	17	0.5	0.5	57	1	0	0	0	0	1	0	0	0	58	0	57	1.5
20	17	17	3	17	0.5	0.5	60	1	0	0	0	0	0	0	0	0	58	0	57	1.5
20	19	19	2	19	0.5	0.5	55	1	0	0	0	0	1	0	0	0	55	0	55	1.5
20	19	19	2	19	0.5	0.5	67	1	0	0	0	0	0	0	0	0	55	0	55	1.5
20	21	21	1	21	0.5	0.5	55	1	0	0	0	0	1	0	0	0	55	0	55	1.5
20	21	21	1	21	0.5	0.5	67	1	0	0	0	0	0	0	0	0	55	0	55	1.5
21	1	1	11	1	0.75	0.25	53	0	0	0	0	0	0	0	0	1	55	0.25	53	1
21	3	3	10	3	0.75	0.25	53	0	0	0	0	0	0	0	0	1	55	0.25	53	1
21	5	5	9	5	0.75	0.25	65	0	0	0	0	0	0	0	0	1	67	0.25	65	1
22	1	1	11	1	1	0.5	53	0	0	0	0	0	0	0	0	0	53	0.75	53	1.5
22	3	3	10	3	1	0.5	53	0	0	0	0	0	0	0	0	0	53	0.75	53	1.5
22	5	5	9	5	1	0.5	65	0	0	0	0	0	0	0	0	0	65	0.75	65	1.5
23	1	1	11	1	1.5	1	53	0	0	0	0	0	0	0	1	0	53	1	50	2.5
23	3	3	10	3	1.5	1	53	0	0	0	0	0	0	0	1	0	53	1	50	2.5
23	5	5	9	5	1.5	1	65	0	0	0	0	0	0	0	1	0	65	1	62	2.5
23	9	9	7	9	1.5	0.5	48	0	0	0	0	0	0	1	0	0	48	0.5	48	3.5
23	11	11	6	11	1.5	0.5	43	0	0	0	0	0	1	0	0	0	45	0.5	43	2
23	13	13	5	13	1.5	0.5	43	1	0	0	0	0	1	0	0	0	45	0.5	43	2
23	13	13	5	13	1.5	0.5	48	1	0	0	0	0	0	0	0	0	45	0.5	43	2
23	15	15	4	15	1.5	0.5	57	0	0	0	0	0	1	0	0	0	57	0.5	58	2
23	17	17	3	17	1.5	0.5	57	1	0	0	0	0	1	0	0	0	57	0.5	58	2
23	17	17	3	17	1.5	0.5	60	1	0	0	0	0	0	0	0	0	57	0.5	58	2
23	19	19	2	19	1.5	0.5	55	1	0	0	0	0	1	0	0	0	55	0.5	55	2
23	19	19	2	19	1.5	0.5	67	1	0	0	0	0	0	0	0	0	55	0.5	55	2
23	21	21	1	21	1.5	0.5	55	1	0	0	0	0	1	0	0	0	55	0.5	55	2
23	21	21	1	21	1.5	0.5	67	1	0	0	0	0	0	0	0	0	55	0.5	55	2
24	7	7	8	7	2	0.5	-13988	0	0	0	0	0	1	0	0	0	-13988	0	-13988	3
24	11	11	6	11	2	0.5	43	0	0	0	0	0	1	0	0	0	43	1.5	45	3
24	13	13	5	13	2	0.5	43	1	0	0	0	0	1	0	0	0	43	1.5	45	3
24	13	13	5	13	2	0.5	48	1	0	0	0	0	0	0	0	0	43	1.5	45	3
24	15	15	4	15	2	0.5	58	0	0	0	0	0	1	0	0	0	57	1.5	58	3
24	17	17	3	17	2	0.5	58	1	0	0	0	0	1	0	0	0	57	1.5	58	3
24	17	17	3	17	2	0.5	60	1	0	0	0	0	0	0	0	0	57	1.5	58	3
24	19	19	2	19	2	0.5	55	1	0	0	0	0	1	0	0	0	55	1.5	55	3
24	19	19	2	19	2	0.5	67	1	0	0	0	0	0	0	0	0	55	1.5	55	3
24	21	21	1	21	2	0.5	55	1	0	0	0	0	1	0	0	0	55	1.5	55	3
24	21	21	1	21	2	0.5	67	1	0	0	0	0	0	0	0	0	55	1.5	55	3
25	1	1	11	1	2.5	1.5	50	0	0	0	0	0	0	0	0	0	53	1.5	50	4.5
25	3	3	10	3	2.5	1.5	50	0	0	0	0	0	0	0	0	0	53	1.5	50	4.5
25	5	5	9	5	2.5	1.5	62	0	0	0	0	0	0	0	0	0	65	1.5	62	4.5
27	7	7	8	7	3	0.5	-13988	0	0	0	0	0	0	1	0	0	-13988	2	-13988	5
27	11	11	6	11	3	0.5	45	0	0	0	0	0	1	0	0	0	43	2	45	3.5
27	13	13	5	13	3	0.5	45	1	0	0	0	0	1	0	0	0	43	2	45	3.5
27	13	13	5	13	3	0.5	48	1	0	0	0	0	0	0	0	0	43	2	45	3.5
27	15	15	4	15	3	0.5	58	0	0	0	0	0	1	0	0	0	58	2	57	3.5
27	17	17	3	17	3	0.5	58	1	0	0	0	0	1	0	0	0	58	2	57	3.5
27	17	17	3	17	3	0.5	60	1	0	0	0	0	0	0	0	0	58	2	57	3.5
27	19	19	2	19	3	0.5	55	1	0	0	0	0	1	0	0	0	55	2	55	3.5
27	19	19	2	19	3	0.5	67	1	0	0	0	0	0	0	0	0	55	2	55	3.5
27	21	21	1	21	3	0.5	55	1	0	0	0	0	1	0	0	0	55	2	55	3.5
27	21	21	1	21	3	0.5	67	1	0	0	0	0	0	0	0	0	55	2	55	3.5
28	9	9	7	9	3.5	0.5	48	0	0	0	0	0	1	0	0	0	48	1.5	48	4.5
28	11	11	6	11	3.5	0.5	45	0	0	0	0	0	1	0	0	0	45	3	43	4.5
28	13	13	5	13	3.5	0.5	45	1	0	0	0	0	1	0	0	0	45	3	43	4.5
28	13	13	5	13	3.5	0.5	48	1	0	0	0	0	0	0	0	0	45	3	43	4.5
28	15	15	4	15	3.5	0.5	57	0	0	0	0	0	1	0	0	0	58	3	57	4.5
28	17	17	3	17	3.5	0.5	57	1	0	0	0	0	1	0	0	0	58	3	57	4.5
28	17	17	3	17	3.5	0.5	60	1	0	0	0	0	0	0	0	0	58	3	57	4.5
28	19	19	2	19	3.5	0.5	55	1	0	0	0	0	1	0	0	0	55	3	55	4.5
28	19	19	2	19	3.5	0.5	67	1	0	0	0	0	0	0	0	0	55	3	55	4.5
28	21	21	1	21	3.5	0.5	55	1	0	0	0	0	1	0	0	0	55	3	55	4.5
28	21	21	1	21	3.5	0.5	67	1	0	0	0	0	0	0	0	0	55	3	55	4.5
30	1	1	11	1	4.5	0.5	50	0	0	0	0	0	0	0	0	0	50	2.5	52	5
30	3	3	10	3	4.5	0.5	50	0	0	0	0	0	0	0	0	0	50	2.5	52	5
30	5	5	9	5	4.5	0.5	62	0	0	0	0	0	0	0	0	0	62	2.5	64	5
30	9	9	7	9	4.5	0.5	48	0	0	0	0	0	0	1	0	0	48	3.5	50	6.5
30	11	11	6	11	4.5	0.5	43	0	0	0	0	0	1	0	0	0	45	3.5	43	5
30	13	13	5	13	4.5	0.5	43	1	0	0	0	0	1	0	0	0	45	3.5	43	5
30	13	13	5	13	4.5	0.5	48	1	0	0	0	0	0	0	0	0	45	3.5	43	5
30	15	15	4	15	4.5	0.5	57	0	0	0	0	0	1	0	0	0	57	3.5	58	5
